EmployeeID,Skill
1010,Generative AI
1010,Git
1010,AWS
1010,Code Quality & Testing
1010,REST APIs
1010,MLOps
1010,Python
1010,Docker
1011,Linux
1011,AWS
1011,Backend Architecture
1011,Cloud Infrastructure
1012,Gainsight
1012,Account Growth
1012,Client Relationship Management
1012,Cross-selling
1012,Contract Renewal
1013,Conflict Resolution
1013,Workplace Policy
1013,Employee Wellbeing
1014,Workday
1014,HR Operations
1014,Payroll Coordination
1015,QuickBooks
1015,Tax Compliance
1015,SAP Financials
1015,Excel
1016,API Integration
1016,Node.js
1016,AWS
1016,Full-Stack Development
1016,React
1016,PostgreSQL
1016,JavaScript / TypeScript
1017,Postman
1017,Technical Troubleshooting
1017,SLA Management
1017,Root Cause Analysis
1018,Wireshark
1018,Vulnerability Assessment
1018,Threat Modeling
1018,Incident Response
1018,Network Security
1018,Splunk
1019,Tax Compliance
1019,SAP Financials
1019,General Ledger
1019,Excel
1020,Node.js
1020,API Integration
1020,Database Design
1020,AWS
1020,Full-Stack Development
1020,Git Version Control
1020,PostgreSQL
1020,MLOps
1021,PowerBI
1021,Exploratory Data Analysis
1021,Tableau
1021,Data Cleaning
1021,MLOps
1021,Business Reporting
1022,Linux
1022,AWS
1022,Backend Architecture
1022,Terraform
1023,Excel
1023,Financial Controls
1023,Risk Assessment
1023,ACL Analytics
1024,PowerBI
1024,Financial Modeling
1024,SQL
1024,Tableau
1024,Budgeting & Forecasting
1025,Wireshark
1025,Vulnerability Assessment
1025,Incident Response
1025,SIEM Tools
1025,Network Security
1025,Splunk
1026,Market Expansion
1026,ZoomInfo
1026,Deal Closing
1027,Mailchimp
1027,Campaign Management
1027,Social Media Marketing
1027,Google Ads
1028,Google Analytics
1028,Keyword Research
1028,Search Engine Optimization
1029,Greenhouse
1029,Screening & Interviewing
1029,Candidate Sourcing
1030,Pipeline Management
1030,HubSpot
1030,Negotiation
1030,Salesforce
1030,Lead Generation
1030,B2B Sales
1031,DevOps
1031,Backend Architecture
1031,Terraform
1031,Cloud Infrastructure
1032,Pipeline Management
1032,HubSpot
1032,LinkedIn Sales Navigator
1032,Client Relationship Management
1032,Lead Generation
1033,Employee Retention
1033,Workday
1033,Excel
1033,Talent Acquisition
1033,HR Compliance
1034,Linux
1034,DevOps
1034,Backend Architecture
1034,Terraform
1035,Figma
1035,Content Production
1035,Brand Storytelling
1036,Node.js
1036,Database Design
1036,AWS
1036,React
1036,Full-Stack Development
1036,PostgreSQL
1037,Workday
1037,Payroll Coordination
1037,Onboarding
1038,Splunk
1038,Incident Response
1038,SIEM Tools
1038,Network Security
1038,Threat Modeling
1039,Git
1039,AWS
1039,System Design
1039,Code Quality & Testing
1039,Data Structures & Algorithms
1039,REST APIs
1039,Kubernetes
1040,PowerBI
1040,Exploratory Data Analysis
1040,AWS
1040,SQL
1040,Tableau
1040,Statistical Analysis
1040,MLOps
1040,Business Reporting
1041,HubSpot
1041,Negotiation
1041,Client Relationship Management
1041,LinkedIn Sales Navigator
1041,Salesforce
1041,B2B Sales
1042,Salesforce
1042,Partnership Management
1042,ZoomInfo
1042,Market Expansion
1043,Zendesk
1043,Cross-selling
1043,Contract Renewal
1043,Account Growth
1044,Salesforce
1044,Contract Renewal
1044,Zendesk
1044,Client Relationship Management
1045,SAP Financials
1045,QuickBooks
1045,Excel
1045,Tax Compliance
1046,Wireshark
1046,Vulnerability Assessment
1046,Threat Modeling
1046,Incident Response
1046,SIEM Tools
1046,Splunk
1047,Salary Benchmarking
1047,LinkedIn Recruiter
1047,Screening & Interviewing
1047,Lever
1048,Salesforce
1048,Cross-selling
1048,Gainsight
1048,Client Relationship Management
1049,Financial Controls
1049,Internal Audit
1049,ACL Analytics
1050,Workday
1050,HR Operations
1050,Payroll Coordination
1051,Salesforce
1051,Zendesk
1051,Account Growth
1051,Client Relationship Management
1052,Lead Generation
1052,Negotiation
1052,Pipeline Management
1052,Client Relationship Management
1053,Financial Accounting
1053,QuickBooks
1053,General Ledger
1053,SAP Financials
1053,Tax Compliance
1054,Pipeline Management
1054,HubSpot
1054,LinkedIn Sales Navigator
1054,Lead Generation
1054,B2B Sales
1055,Generative AI
1055,Linux
1055,AWS
1055,Terraform
1055,Backend Architecture
1055,MLOps
1056,Traffic Analysis
1056,Competitor Analysis
1056,Screaming Frog
1057,Variance Analysis
1057,Financial Modeling
1057,Excel
1057,Budgeting & Forecasting
1057,Tableau
1058,Talent Acquisition
1058,Employee Retention
1058,Workday
1058,Excel
1059,Wireshark
1059,Splunk
1059,Vulnerability Assessment
1059,SIEM Tools
1059,Network Security
1059,Nmap
1060,Market Expansion
1060,Salesforce
1060,Deal Closing
1061,SEMrush
1061,Keyword Research
1061,Technical SEO
1061,Search Engine Optimization
1062,Pipeline Management
1062,HubSpot
1062,LinkedIn Sales Navigator
1062,Client Relationship Management
1062,Lead Generation
1063,HubSpot
1063,Negotiation
1063,LinkedIn Sales Navigator
1063,Salesforce
1063,Lead Generation
1064,Conflict Resolution
1064,Workplace Policy
1064,Employee Wellbeing
1065,ZoomInfo
1065,Partnership Management
1065,Deal Closing
1066,Gainsight
1066,Account Growth
1066,Client Relationship Management
1066,Salesforce
1066,Contract Renewal
1067,Employee Retention
1067,Workday
1067,Excel
1067,Talent Acquisition
1067,HR Compliance
1068,Generative AI
1068,Node.js
1068,API Integration
1068,Full-Stack Development
1068,React
1068,Git Version Control
1068,PostgreSQL
1069,Wireshark
1069,Vulnerability Assessment
1069,SIEM Tools
1069,Nmap
1069,Network Security
1069,Threat Modeling
1070,HR Operations
1070,Payroll Coordination
1070,Excel
1071,Git
1071,AWS
1071,System Design
1071,Data Structures & Algorithms
1071,REST APIs
1071,Kubernetes
1071,Python
1072,LinkedIn Recruiter
1072,Lever
1072,Candidate Sourcing
1073,Postman
1073,Selenium
1073,Manual Testing
1073,Jira
1074,Zendesk
1074,Cross-selling
1074,Gainsight
1074,Account Growth
1075,Wireshark
1075,Splunk
1075,Threat Modeling
1075,Incident Response
1075,SIEM Tools
1075,Nmap
1076,Pipeline Management
1076,HubSpot
1076,Negotiation
1076,LinkedIn Sales Navigator
1076,Salesforce
1077,Content Strategy
1077,Notion
1077,Canva
1078,Git
1078,AWS
1078,Code Quality & Testing
1078,REST APIs
1078,Kubernetes
1078,Python
1078,Docker
1079,HubSpot
1079,Negotiation
1079,Salesforce
1079,Lead Generation
1079,B2B Sales
1080,Workday
1080,Performance Management
1080,Excel
1080,HR Compliance
1080,BambooHR
1081,Generative AI
1081,Node.js
1081,API Integration
1081,Database Design
1081,AWS
1081,Full-Stack Development
1081,PostgreSQL
1081,JavaScript / TypeScript
1082,ServiceNow HR
1082,Excel
1082,Employee Wellbeing
1083,Pipeline Management
1083,HubSpot
1083,Negotiation
1083,Client Relationship Management
1083,Lead Generation
1084,Node.js
1084,React
1084,Git Version Control
1084,PostgreSQL
1084,JavaScript / TypeScript
1085,ServiceNow HR
1085,Excel
1085,Employee Wellbeing
1086,Linux
1086,AWS
1086,MLOps
1086,Terraform
1086,DevOps
1087,Contract Renewal
1087,Gainsight
1087,Account Growth
1087,Client Relationship Management
1088,Splunk
1088,Technical Troubleshooting
1088,SLA Management
1088,Jira
1089,Linux
1089,AWS
1089,MLOps
1089,Backend Architecture
1089,DevOps
1090,ACL Analytics
1090,Financial Controls
1090,Risk Assessment
1090,Internal Audit
1091,Bug Tracking
1091,Postman
1091,Selenium
1091,PyTest
1091,Manual Testing
1092,ServiceNow HR
1092,Conflict Resolution
1092,Workplace Policy
1093,Jira Service Desk
1093,Zendesk
1093,Customer Support
1094,Employee Retention
1094,Workday
1094,Performance Management
1094,Excel
1094,Talent Acquisition
1095,Cross-selling
1095,Contract Renewal
1095,Account Growth
1095,Client Relationship Management
1096,Negotiation
1096,Client Relationship Management
1096,LinkedIn Sales Navigator
1096,Salesforce
1096,B2B Sales
1097,Tax Compliance
1097,Financial Accounting
1097,Excel
1097,QuickBooks
1098,Exploratory Data Analysis
1098,Excel
1098,Python
1098,SQL
1098,Statistical Analysis
1098,Data Cleaning
1098,Business Reporting
1099,Selenium
1099,Manual Testing
1099,Test Automation
1099,PyTest
1099,Bug Tracking
1100,Salesforce
1100,Partnership Management
1100,Deal Closing
1101,Pipeline Management
1101,Negotiation
1101,LinkedIn Sales Navigator
1101,Client Relationship Management
1101,Salesforce
1101,B2B Sales
1102,QuickBooks
1102,SAP Financials
1102,General Ledger
1102,Excel
1103,Tax Compliance
1103,Financial Accounting
1103,SAP Financials
1103,General Ledger
1104,Salesforce
1104,Cross-selling
1104,Contract Renewal
1104,Account Growth
1105,Market Expansion
1105,Partnership Management
1105,ZoomInfo
1106,Mailchimp
1106,Meta Ads Manager
1106,Social Media Marketing
1106,Google Ads
1107,Excel
1107,Financial Controls
1107,SAP
1107,ACL Analytics
1108,Pipeline Management
1108,HubSpot
1108,Negotiation
1108,LinkedIn Sales Navigator
1108,Salesforce
1109,Negotiation
1109,LinkedIn Sales Navigator
1109,Salesforce
1109,Lead Generation
1109,B2B Sales
1110,HubSpot
1110,Negotiation
1110,LinkedIn Sales Navigator
1110,Lead Generation
1110,B2B Sales
1111,Splunk
1111,Vulnerability Assessment
1111,SIEM Tools
1111,Network Security
1111,Threat Modeling
1112,Git
1112,System Design
1112,Data Structures & Algorithms
1112,REST APIs
1112,Kubernetes
1112,Docker
1113,Salary Benchmarking
1113,LinkedIn Recruiter
1113,Screening & Interviewing
1113,Lever
1114,SAP
1114,Risk Assessment
1114,Internal Audit
1115,PowerBI
1115,Exploratory Data Analysis
1115,Excel
1115,Python
1115,Tableau
1115,MLOps
1115,Business Reporting
1116,Content Strategy
1116,Notion
1116,Copywriting
1116,Canva
1117,Variance Analysis
1117,PowerBI
1117,SQL
1117,Tableau
1117,Budgeting & Forecasting
1118,Jira Service Desk
1118,Troubleshooting
1118,Customer Support
1119,PowerBI
1119,SQL
1119,Statistical Analysis
1119,Data Cleaning
1119,Business Reporting
1120,Google Search Console
1120,Rank Tracking
1120,Screaming Frog
1121,Wireshark
1121,Splunk
1121,SIEM Tools
1121,Nmap
1121,Network Security
1121,Threat Modeling
1122,Node.js
1122,React
1122,Full-Stack Development
1122,PostgreSQL
1122,JavaScript / TypeScript
1123,Content Strategy
1123,Canva
1123,Copywriting
1123,Notion
1124,Internal Audit
1124,Financial Controls
1124,Risk Assessment
1124,SAP
1125,Pipeline Management
1125,HubSpot
1125,Negotiation
1125,LinkedIn Sales Navigator
1125,Client Relationship Management
1125,B2B Sales
1126,Market Expansion
1126,ZoomInfo
1126,Deal Closing
1127,Workday
1127,Payroll Coordination
1127,Excel
1128,Splunk
1128,Postman
1128,SLA Management
1128,Jira
1129,Workday
1129,Performance Management
1129,Excel
1129,HR Compliance
1129,BambooHR
1130,Employee Retention
1130,Workday
1130,Excel
1130,HR Compliance
1130,BambooHR
1131,Creative Direction
1131,Brand Storytelling
1131,Adobe Creative Cloud
1132,Employee Retention
1132,Workday
1132,Performance Management
1132,Excel
1132,Talent Acquisition
1133,Workday
1133,Payroll Coordination
1133,Excel
1134,SQL
1134,Financial Modeling
1134,PowerBI
1134,Budgeting & Forecasting
1135,Postman
1135,Root Cause Analysis
1135,Jira
1135,Splunk
1136,Pipeline Management
1136,Negotiation
1136,Salesforce
1136,Lead Generation
1136,B2B Sales
1137,Pipeline Management
1137,LinkedIn Sales Navigator
1137,Client Relationship Management
1137,Lead Generation
1137,B2B Sales
1138,Pipeline Management
1138,HubSpot
1138,LinkedIn Sales Navigator
1138,Lead Generation
1138,B2B Sales
1139,Pipeline Management
1139,HubSpot
1139,Client Relationship Management
1139,Salesforce
1139,Lead Generation
1140,Exploratory Data Analysis
1140,AWS
1140,Excel
1140,Statistical Analysis
1140,Tableau
1140,Business Reporting
1141,Postman
1141,Selenium
1141,Jira
1141,PyTest
1141,Bug Tracking
1142,Market Research
1142,Google Ads
1142,Campaign Management
1142,Mailchimp
1143,Gainsight
1143,Zendesk
1143,Client Relationship Management
1143,Account Growth
1143,Contract Renewal
1144,Market Expansion
1144,Partnership Management
1144,Salesforce
1145,Conflict Resolution
1145,Workplace Policy
1145,Employee Wellbeing
1146,Generative AI
1146,Linux
1146,AWS
1146,Cloud Infrastructure
1146,Backend Architecture
1146,MLOps
1147,Onboarding
1147,HR Operations
1147,Workday
1147,Excel
1148,Generative AI
1148,Node.js
1148,Database Design
1148,AWS
1148,React
1148,PostgreSQL
1148,JavaScript / TypeScript
1149,Node.js
1149,API Integration
1149,AWS
1149,React
1149,PostgreSQL
1150,Salesforce
1150,Partnership Management
1150,Market Expansion
1151,Ticket Resolution
1151,Troubleshooting
1151,Customer Support
1152,Pipeline Management
1152,LinkedIn Sales Navigator
1152,Salesforce
1152,Lead Generation
1152,B2B Sales
1153,Gainsight
1153,Zendesk
1153,Account Growth
1153,Salesforce
1153,Cross-selling
1154,Exploratory Data Analysis
1154,Excel
1154,Tableau
1154,Statistical Analysis
1154,Data Cleaning
1154,MLOps
1154,Python
1155,Conflict Resolution
1155,Excel
1155,Workplace Policy
1156,Jira Service Desk
1156,Ticket Resolution
1156,Troubleshooting
1156,Customer Support
1157,Pipeline Management
1157,HubSpot
1157,Negotiation
1157,LinkedIn Sales Navigator
1157,Salesforce
1158,ServiceNow HR
1158,Excel
1158,Workplace Policy
1159,Internal Audit
1159,Financial Controls
1159,SAP
1159,ACL Analytics
1160,Salesforce
1160,Partnership Management
1160,Deal Closing
1161,Wireshark
1161,Vulnerability Assessment
1161,SIEM Tools
1161,Network Security
1161,Nmap
1162,DevOps
1162,AWS
1162,Backend Architecture
1162,Terraform
1163,Postman
1163,PyTest
1163,Manual Testing
1163,Selenium
1164,Pipeline Management
1164,HubSpot
1164,Negotiation
1164,LinkedIn Sales Navigator
1164,Lead Generation
1164,B2B Sales
1165,Risk Assessment
1165,Internal Audit
1165,SAP
1165,Excel
1166,Gainsight
1166,Client Relationship Management
1166,Salesforce
1166,Cross-selling
1166,Contract Renewal
1167,Bug Tracking
1167,Selenium
1167,Jira
1167,PyTest
1167,Manual Testing
1168,Tax Compliance
1168,General Ledger
1168,QuickBooks
1169,SAP
1169,Financial Controls
1169,Internal Audit
1169,Excel
1170,Pipeline Management
1170,Client Relationship Management
1170,LinkedIn Sales Navigator
1170,Salesforce
1170,Lead Generation
1170,B2B Sales
1171,Pipeline Management
1171,Negotiation
1171,Client Relationship Management
1171,LinkedIn Sales Navigator
1171,Salesforce
1171,Lead Generation
1172,Financial Accounting
1172,QuickBooks
1172,General Ledger
1172,Excel
1173,Jira
1173,Technical Troubleshooting
1173,SLA Management
1173,Root Cause Analysis
1174,Pipeline Management
1174,HubSpot
1174,Negotiation
1174,Salesforce
1174,Lead Generation
1174,B2B Sales
1175,Market Expansion
1175,Partnership Management
1175,Deal Closing
1176,Generative AI
1176,PowerBI
1176,Exploratory Data Analysis
1176,SQL
1176,Data Cleaning
1176,Python
1177,Incident Response
1177,Network Security
1177,Nmap
1177,Threat Modeling
1178,Generative AI
1178,PowerBI
1178,Exploratory Data Analysis
1178,AWS
1178,Excel
1178,SQL
1178,Tableau
1178,Data Cleaning
1178,MLOps
1179,Figma
1179,Creative Direction
1179,Adobe Creative Cloud
1180,Lever
1180,Greenhouse
1180,Screening & Interviewing
1180,Candidate Sourcing
1181,Exploratory Data Analysis
1181,Excel
1181,SQL
1181,Statistical Analysis
1181,Business Reporting
1181,Python
1182,Google Search Console
1182,Screaming Frog
1182,Traffic Analysis
1183,Financial Accounting
1183,SAP Financials
1183,General Ledger
1183,Excel
1184,Pipeline Management
1184,HubSpot
1184,Negotiation
1184,Client Relationship Management
1184,Salesforce
1185,Employee Retention
1185,Workday
1185,Excel
1185,HR Compliance
1185,BambooHR
1186,Excel
1186,Workplace Policy
1186,Employee Wellbeing
1187,Pipeline Management
1187,HubSpot
1187,LinkedIn Sales Navigator
1187,Client Relationship Management
1187,Salesforce
1187,B2B Sales
1188,Risk Assessment
1188,Financial Controls
1188,Internal Audit
1188,ACL Analytics
1189,Vulnerability Assessment
1189,Network Security
1189,Threat Modeling
1189,Splunk
1190,Budgeting & Forecasting
1190,SQL
1190,Variance Analysis
1190,PowerBI
1191,Lever
1191,Salary Benchmarking
1191,Greenhouse
1191,Screening & Interviewing
1192,Generative AI
1192,CI/CD
1192,Code Quality & Testing
1192,REST APIs
1192,MLOps
1192,Kubernetes
1192,Python
1192,Docker
1193,ServiceNow HR
1193,Workplace Policy
1193,Excel
1194,Wireshark
1194,Threat Modeling
1194,Incident Response
1194,SIEM Tools
1194,Splunk
1195,Pipeline Management
1195,HubSpot
1195,Client Relationship Management
1195,LinkedIn Sales Navigator
1195,Lead Generation
1196,Wireshark
1196,Splunk
1196,Vulnerability Assessment
1196,Incident Response
1196,Threat Modeling
1197,ZoomInfo
1197,Partnership Management
1197,Deal Closing
1198,Tax Compliance
1198,SAP Financials
1198,General Ledger
1198,Excel
1199,Variance Analysis
1199,PowerBI
1199,Budgeting & Forecasting
1199,Tableau
1199,SQL
1200,HubSpot
1200,LinkedIn Sales Navigator
1200,Client Relationship Management
1200,Salesforce
1200,Lead Generation
1201,Node.js
1201,Database Design
1201,React
1201,Full-Stack Development
